          60  0.589999735      -2.45751435E-04   3.40931141E-03  -2.45513220E-04   2.38214852E-07
          61  0.599999726      -2.08784593E-04   3.95051623E-03  -2.08574944E-04   2.09649443E-07
          62  0.609999716      -1.67414633E-04   4.29034745E-03  -1.67238875E-04   1.75758032E-07
          63  0.619999707      -1.23630030E-04   4.43507498E-03  -1.23491540E-04   1.38490577E-07
          64  0.629999697      -7.93216459E-05   4.39777365E-03  -7.92223582E-05   9.92877176E-08
          65  0.639999688      -3.62202736E-05   4.19718027E-03  -3.61601888E-05   6.00848580E-08
          66  0.649999678       4.15376780E-06   3.85644357E-03   4.17595129E-06   2.21834853E-08
          67  0.659999669       4.05283099E-05   3.40182590E-03   4.05149949E-05   1.33150024E-08
          68  0.669999659       7.19039672E-05   2.86141131E-03   7.18590090E-05   4.49581421E-08
          69  0.679999650       9.75661023E-05   2.26386613E-03   9.74938666E-05   7.22357072E-08
          70  0.689999640       1.17084841E-04   1.63729629E-03   1.16990610E-04   9.42309271E-08
          71  0.699999630       1.30304281E-04   1.00823422E-03   1.30193439E-04   1.10841938E-07
          72  0.709999621       1.37322335E-04   4.00782388E-04   1.37200564E-04   1.21770427E-07
          73  0.719999611       1.38462870E-04  -1.64070283E-04   1.38335643E-04   1.27227395E-07
          74  0.729999602       1.34241898E-04  -6.68948167E-04   1.34114482E-04   1.27416570E-07
          75  0.739999592       1.25329752E-04  -1.10040442E-03   1.25206891E-04   1.22861820E-07
          76  0.749999583       1.12510948E-04  -1.44905737E-03   1.12396781E-04   1.14167051E-07
          77  0.759999573       9.66435473E-05  -1.70955912E-03   9.65415238E-05   1.02023478E-07
          78  0.769999564       7.86196179E-05  -1.88041525E-03   7.85325028E-05   8.71150405E-08
          79  0.779999554       5.93281584E-05  -1.96367432E-03   5.92577890E-05   7.03694241E-08
          80  0.789999545       3.96216637E-05  -1.96451321E-03   3.95692223E-05   5.24414645E-08
          81  0.799999535       2.02872470E-05  -1.89074315E-03   2.02529955E-05   3.42515705E-08
          82  0.809999526       2.02300544E-06  -1.75226247E-03   2.00665727E-06   1.63481673E-08
          83  0.819999516      -1.45799950E-05  -1.56048243E-03  -1.45795220E-05   4.72937245E-10
          84  0.829999506      -2.90499556E-05  -1.32775062E-03  -2.90341850E-05   1.57706381E-08
          85  0.839999497      -4.10408902E-05  -1.06679334E-03  -4.10117318E-05   2.91584001E-08
